ID,직종,세부직종,직무태그,근무경력,근무형태,근무지역,출신대학,대학전공,어학시험,자격증,대학성적
SID210902,재료·화학·섬유·의복,섬유·의복,,4년 11개월,,"서울,,",이화여자대학교,의류직물,,無,60.0
SID210905,경영·기획·회계·사무,사무·총무·법무,"총무,인사,금융",0개월,,"서울,경기,",이화여자대학교,법,,無,70.0
SID210917,기술·과학·산업,기타 기술·과학·산업,"생산기술,품질관리,QC,연구개발",0개월,,"서울,광주,경기",호남대학교,전기공학,,無,70.0
SID210931,IT·게임,"응용프로그래머(Unix,Linux,Java)","erp , delphi , oracle , 전산 ,",0개월,,"서울,경기,",성균관대학교,정보공,,無,70.0
SID210956,전문·교육·자격,기타 전문·교육·자격,"영어,사무 관리,번역",1년 11개월,,"기타,,",동덕여자대학교,전자계산,TOEIC,無,70.0
SID210957,경영·기획·회계·사무,무역·수출입·운송사무,"영어회화, 독해, 번역, 영작 , 일본어 독해",0개월,,"서울,서울,경기",한성대학교,영어영문,,無,80.0
SID210970,경영·기획·회계·사무,경영·기획·전략,경영기획,0개월,,"서울,서울,경기",광주대학교,무역학과,,無,70.0
SID210974,IT·게임,서버·네트워크·보안,,0개월,,"서울,경기,서울",중앙대학교,기계공학부,TOEIC,有,60.0
SID211000,경영·기획·회계·사무,무역·수출입·운송사무,"수출입,해외업무,무역,",0개월,,"서울,경기,경기",서울여자대학교,영양학,TOEIC,無,70.0
SID211020,경영·기획·회계·사무,사무·총무·법무,"일반사무,금융",0개월,,"부산,경남,",동서대학교,국제통상학,,有,70.0
SID211041,IT·게임,"응용프로그래머(Unix,Linux,Java)","OCP,C,PRO*C,CORVA,JAVA,SERVLET,JSP,VB",0개월,,"서울,경기,",중앙대학교,제어계측,,無,60.0
SID211047,영업·판매·TM,기술영업,"영업 , 기술영업 , 영업관리",0개월,,"부산,,",동의대학교,기계공학과,,無,60.0
SID211111,영업·판매·TM,영업관리·영업지원,"마케팅,영업관리,광고영업,기획,기술영업",0개월,,"서울,경기,기타",상지대학교,화학,,有,80.0
SID211116,경영·기획·회계·사무,경영·기획·전략,"영어, 관리, 마케팅, 무역, 연수, 경영",0개월,,"서울,경기,대전",동덕여자대학교,무역학과,TOEIC,有,70.0
SID211127,건설·기계·전기·전자,건설·토목·건축설비,,5년 1개월,정규직,"서울,경기,미국",성균관대학교,건축공학과,TOEFL,無,70.0
SID211151,전문·교육·자격,외국어·번역·통역,"일본어,동시통역,통역,번역,사무,에이젠트,",0개월,,"서울,일본,제주",제주대학교,일어일문,JPT,有,80.0
SID211175,건설·기계·전기·전자,기계·기계설계·기계설비,"기계공학과,생산,품질,생산기술,기계",0개월,,"충남,경기,전국",선문대학교,기계공학,,無,70.0
SID211204,재료·화학·섬유·의복,섬유·의복,"그래픽디자인, vmd",0개월,,"서울,서울,경기",한성대학교,산업디자인,,無,70.0
SID211243,IT·게임,웹디자인,웹디자인,0개월,,"서울,서울,서울",동서대학교,시각정보디자인,,無,80.0
SID211340,재료·화학·섬유·의복,섬유·의복,"인터넷 쇼핑몰 상품기획  MD ,  의류무역 ,  머천다이저",0개월,,"서울,부산,해외",동아대학교,의류학과,,有,60.0
SID211346,경영·기획·회계·사무,경영·기획·전략,"엑셀,사무,일반사무,관리,기획,행정,경영지원",7년 3개월,정규직,"서울,경기,",상지대학교,경제학,,有,70.0
SID211466,재료·화학·섬유·의복,섬유·의복,여성복경력디자이너,7년 3개월,"정규직, 계약직, ","서울,,",이화여자대학교,장식미술  패션디자인,TOEIC,有,70.0
SID211547,영업·판매·TM,기술영업,"photoshop,웹마스터,리눅스,네트워크,컴퓨터,하드웨어,as,pc,홈페이지,",0개월,,"경기,서울,경기",성결대학교,멀티미디어학과,,有,70.0
SID211620,경영·기획·회계·사무,인사·노무·교육·인재개발,"교육,인사,총무",0개월,,"서울,,",세명대학교,일어일문,,無,
SID211636,경영·기획·회계·사무,경영·기획·전략,"상품기획,머천다이져,b2b마케팅, 영업관리,웹기획 및 운영",0개월,,"서울,인천,서울",수원대학교,조형예술학부,,無,
SID211652,건설·기계·전기·전자,기계·기계설계·기계설비,"기계,선박,기관,엔지,기술영업",0개월,,"충남,인천,경기",군산대학교,기관공학,,有,70.0
SID211829,IT·게임,서버·네트워크·보안,"Unix,Unix-C,Pro*C,VC++,Delphi",0개월,,"서울,경기,",성결대학교,컴퓨터공학,,無,90.0
SID211834,경영·기획·회계·사무,구매·자재사무,,0개월,,"서울,경기,",목포대학교,원예학,,無,60.0
SID21185,경영·기획·회계·사무,마케팅·마케팅기획,"마케팅,마케팅기획,브랜딩,온라인마케팅,업무제휴,광고,광고관리,온라인광고,광고기획,광고대행",11년 8개월,정규직,"서울,경기,",한성대학교,산업디자인,,無,80.0
SID211898,영업·판매·TM,해외영업,"건설,해외영업,무역,수출입,자재,총무",0개월,,"서울,경기,전북",성균관대학교,중어중문학과,,無,80.0
SID21191,영업·판매·TM,영업관리·영업지원,,5년 6개월,,"서울,부산,울산",동의대학교,화학공학,,無,60.0
SID211943,통신·모바일,네트워크·LAN,"네트워크관리,서버구축,Linux,CCNA,네트워크엔지니어",0개월,,"서울,경기,기타",선문대학교,생산시스템공학, ,有,60.0
SID211948,경영·기획·회계·사무,경리·회계,"회계,세무",0개월,,"서울,경기,경기",상지대학교,농과대학,,無,
SID211966,IT·게임,"응용프로그래머(Unix,Linux,Java)","linux,리눅스,mysql,php,html,보안,시스템관리,NT,ASP",0개월,,"서울,경기,인천",성결대학교,전자계산,,有,70.0
SID211974,경영·기획·회계·사무,사무·총무·법무,영어 중국어 엑셀 파워 포인트,0개월,,"서울,서울,서울",용인대학교,중국학과,,無,70.0
SID212033,경영·기획·회계·사무,무역·수출입·운송사무,"능숙한중국어,엑셀,워드문서처리,간단한 경리업무가능",0개월,,"서울,중국,인천",호원대학교,관광통역학과 중국어,,無,80.0
SID212053,경영·기획·회계·사무,인사·노무·교육·인재개발,"인사,총무,기획",0개월,,"서울,인천,경기",연세대학교,법학,,無,80.0
SID212059,경영·기획·회계·사무,경리·회계,"회계,결산,인사,총무,관리전반",0개월,,"인천,서울,전국",수원대학교,회계학,,無,80.0
SID21214,IT·게임,웹기획·웹마케팅·PM,"웹기획, 웹PD,웹마케팅, 웹디자인, 웹디자이너",0개월,,"서울,서울,서울",동덕여자대학교,영어영문학과,,無,
SID212167,경영·기획·회계·사무,사무·총무·법무,"전산사무,일반사무,경영지원",0개월,,"서울,서울,서울",서울여자대학교,컴퓨터,,有,60.0
SID212205,경영·기획·회계·사무,사무·총무·법무,"일반사무 , 전산 , 정보처리 , 네트워크 , 경영지원",0개월,,"광주,광주,광주",광주대학교,컴퓨터공학,,有,60.0
SID212260,경영·기획·회계·사무,사무·총무·법무,"총무,관리",0개월,,"서울,경기,인천",성결대학교,지역사회개발,,有,80.0
SID212280,경영·기획·회계·사무,경리·회계,"자금,재무,회계,금융,결산,관리,기획",0개월,정규직,"서울,경기,해외",성균관대학교,독문학,,無,80.0
SID212308,경영·기획·회계·사무,경리·회계,"회계,관리,자금,재무",0개월,,"서울,서울,전북",전주대학교,회계학,,無,70.0
SID212353,경영·기획·회계·사무,생산관리·품질관리·품질보증,화학,0개월,,"부산,서울,경남",동의대학교,화학,,有,60.0
SID212370,IT·게임,서버·네트워크·보안,"IT,정보통신직 > 서버,네트웍,DB관리 ,Unix,,JAVA,,JSP,,Linux",0개월,,"서울,경기,강원",한림대학교,물리학,,有,40.0
SID212478,영업·판매·TM,영업관리·영업지원,"마케팅,영업",0개월,,"서울,경기,",성균관대학교,경제학부 통계학과,,無,60.0
SID212481,통신·모바일,기타 통신·모바일,정보통신,8년 0개월,정규직,"서울,,",수원대학교,전자공,TOEIC,有,60.0
SID212556,영업·판매·TM,영업·영업기획,"영업관리,",0개월,,"서울,강원,경기",상지대학교,국어국문,,無,60.0
SID212580,영업·판매·TM,해외영업,"외국어,영업,해외영업",0개월,,"중국,서울,부산",동의대학교,경제학과,,無,70.0
SID212645,전문·교육·자격,법률·법무·특허·상표,법무,0개월,,"서울,경기,부산",동아대학교,법학,,無,70.0
SID212649,영업·판매·TM,기술영업,마케팅(기술영업),0개월,,"서울,경기,경기",선문대학교,기계공학,,無,70.0
SID212674,전문·교육·자격,기타 전문·교육·자격,바리스타,0개월,,"서울,,",한성대학교,산업공학,,無,
SID212693,IT·게임,"응용프로그래머(Unix,Linux,Java)",프로그래머,0개월,,"대전,충남,서울",한밭대학교,전자계산,,無,70.0
SID2127,영업·판매·TM,영업·영업기획,영업관리,0개월,,"서울,경기,강원",협성대학교,경영,,無,
SID212702,건설·기계·전기·전자,CAD·CAM,"CAD.CAM,MDT,solid edge,catiaV4,catiaV5",0개월,,"인천,대전,서울",한밭대학교,기계설계,,有,70.0
SID212783,경영·기획·회계·사무,물류·유통관리,,3년 0개월,,"경기,서울,경기",경기대학교,경영학,,有,70.0
SID212811,IT·게임,서버·네트워크·보안,"개발,일본어,DB,네트웍",0개월,,"부산,서울,일본",동의대학교,전산통계,,有,60.0
SID212816,경영·기획·회계·사무,경영·기획·전략,,5년 10개월,,"서울,서울,경기",중앙대학교,경영학,TOEIC,無,70.0
SID212978,경영·기획·회계·사무,사무·총무·법무,어학 강사,0개월,,"서울,경기,인천",성균관대학교,불어불문,,無,80.0
SID212994,재료·화학·섬유·의복,제약·의약,경력,0개월,,"서울,경기,인천",수원대학교,고분자공학과,,無,90.0
SID213089,경영·기획·회계·사무,생산관리·품질관리·품질보증,Six Sigma,0개월,,"서울,해외,",성균관대학교,기계공학과,,無,70.0
SID213110,IT·게임,웹마스터,"웹마스터 , HTML , JSP , ASP , Oracle  ,  웹기획 ,  영어 , SCJP",0개월,,"서울,경기,해외",이화여자대학교,유아교육,TOEIC,有,
SID213136,경영·기획·회계·사무,생산관리·품질관리·품질보증,"화학, 화공, 품질관리, 생산관리,공정관리",0개월,,"대전,충북,충남",한밭대학교,화학공학과,,有,70.0
SID213291,경영·기획·회계·사무,생산관리·품질관리·품질보증,"생산관리,자재관리,CAD,DB,외주업체관리",0개월,,"부산,경남,울산",동서대학교,전자공학,,無,
SID213444,IT·게임,"응용프로그래머(Unix,Linux,Java)","Call Center , CTI , CRM , 인사급여 , ERP , SI",0개월,,"서울,경기,부산",동아대학교,기계공학,,無,60.0
SID213501,기타 직종,경비·보안·건물관리·미화,,1년 3개월,,"서울,경기,기타",한림대학교,화학,,有,70.0
SID213510,건설·기계·전기·전자,전기·전자·제어,"전기,전자,CAD,생산관리,풀질관리,기술영업",0개월,,"부산,경남,서울",동서대학교,전자공학과,,有,70.0
SID213528,재료·화학·섬유·의복,섬유·의복,"바잉MD,MR,영어,독어,해외영업",5년 0개월,정규직,"서울,경기,미국",동아대학교,독어독문학,TOEIC,無,90.0
SID213529,경영·기획·회계·사무,경리·회계,"AICPA, 영어, 회계, General Accounting",0개월,,"서울,,",이화여자대학교,독어독문,,無,80.0
SID213561,경영·기획·회계·사무,광고·홍보,광고기획 카피라이터 영업,0개월,,"광주,서울,서울",목포대학교,법학,,無,
SID213563,IT·게임,웹디자인,",웹디자인,포토샵,플래쉬,HTML,일러스트레이터,드림위버,파이어웍스,스위시,자바스크립트,",0개월,,"서울,서울,서울",경기대학교,경영학과,,無,70.0
SID213648,경영·기획·회계·사무,생산관리·품질관리·품질보증,"생산관리,산업공학,전자",4년 3개월,,"전국,,",전주대학교,산업공학과, ,有,70.0
SID213682,경영·기획·회계·사무,경영·기획·전략,"기획,마케팅,경영기획,일반기획,마케팅기획,경영관리",8년 4개월,정규직,"서울,서울,경기",상지대학교,국제통상학,TOEIC,有,60.0
SID213688,건설·기계·전기·전자,CAD·CAM,"금형설계,기구설계,기계설계",0개월,,"서울,서울,경기",선문대학교,기계공학과,,無,50.0
SID213771,전문·교육·자격,호텔·숙박·여행,윤재임,0개월,,"경기,경기,경기",협성대학교,미술학과,,無,110.0
SID213868,영업·판매·TM,텔레마케팅(인/아웃바운드TM),"고객상담 , 서비스업무 , 워드 , 엑셀",0개월,,"광주,전남,서울",광주대학교,공예디자인과,,有,80.0
SID214015,전문·교육·자격,외국어·번역·통역,"영어,번역",0개월,,"서울,인천,경기",중앙대학교,불어불문,TOEIC,無,90.0
SID214027,경영·기획·회계·사무,경영·기획·전략,마케팅,0개월,,"서울,대구,서울",연세대학교,물리학과,,無,40.0
SID214036,IT·게임,전산사무·전산관리,"전산개발,금융개발,UNIX운영,Oracle",0개월,,"서울,경기,",이화여자대학교,전자계산학,,有,70.0
SID214139,IT·게임,웹디자인,"웹디자인 , photoShop , 일러스트 , 플래쉬 ,",0개월,,"서울,서울,서울",광주대학교,전자계산학,,有,80.0
SID214263,통신·모바일,네트워크·LAN,"병역특례,전직,하드웨어,VDSL,ARM,8051,VHDL,펌웨어,회로설계,hardware,firmware",0개월,,"서울,경기,서울",한국산업기술대학교,컴퓨터공학,,無,
SID214282,경영·기획·회계·사무,광고·홍보,"광고디자인 , 그래픽디자인 ,",0개월,,"서울,서울,서울",군산대학교,시각디자인,,無,80.0
SID214319,경영·기획·회계·사무,경리·회계,"세무,회계,전산회계,더존,재무",0개월,,"서울,서울,서울",광주대학교,회계학,,有,80.0
SID214320,경영·기획·회계·사무,경리·회계,운전,0개월,,"부산,경남,경북",동아대학교,경영학,,無,70.0
