ID,Salary
SID342670,2100
SID342692,1700
SID34271,1500
SID342768,4300
SID342838,4500
SID342884,2500
SID342983,1900
SID343094,4500
SID343104,2900
SID343137,2100
SID343285,3900
SID343294,2500
SID34330,3300
SID343521,2300
SID343531,1900
SID34355,3900
SID34362,1900
SID34375,2300
SID343765,2300
SID343808,1300
SID343813,4900
SID343901,2700
SID343981,2300
SID344008,2700
SID344086,2500
SID34422,2300
SID344295,2300
SID344365,2500
SID344437,2100
SID3445,2100
SID344503,1500
SID344517,4100
SID344523,2900
SID344607,2300
SID344706,1300
SID344722,1700
SID344746,3700
SID344789,1700
SID34489,5250
SID344899,2900
SID3449,1700
SID344958,2700
SID34500,1700
SID345095,1700
SID345152,2500
SID345160,2100
SID34519,1700
SID34522,2100
SID34533,3100
SID345330,2100
SID345393,5250
SID345443,4100
SID345470,1500
SID34550,2500
SID345501,1900
SID345524,1300
SID345531,2500
SID345595,1700
SID345729,2700
SID34574,2500
SID34576,1700
SID345772,3900
SID345773,2300
SID345795,2100
SID345839,1700
SID345846,5250
SID34585,2100
SID345887,3500
SID346117,5250
SID346119,2500
SID346305,3500
SID346355,2100
SID346387,1900
SID346503,1100
SID346506,1100
SID346512,1900
SID346561,2700
SID346683,4700
SID34670,2100
SID346736,1700
SID34679,2500
SID34680,3100
SID346841,2300
SID34686,1700
SID346871,1900
SID34691,6250
SID346929,2500
SID347108,2500
SID347118,3300
SID347138,2900
SID347148,3700
SID347184,2700
SID347263,1900
SID347433,2500
SID347483,3100
SID347486,1900
SID347514,2300
SID347533,3300
SID347636,1900
SID34765,2500
SID347702,2100
SID347780,3100
SID347798,1900
SID347875,1700
SID347924,2300
SID347971,2300
SID347987,2300
SID348064,7500
SID348132,2500
SID348153,3500
SID348258,1300
SID348297,3900
SID34833,3700
SID348398,3700
SID348399,1700
SID348402,2100
SID348426,4500
SID348518,2300
SID34856,1900
SID348564,1900
SID348573,3300
SID348689,3300
SID348698,3300
SID34873,1900
SID348749,1900
SID348776,2900
SID348845,2500
SID348903,2500
SID348915,1900
SID349074,3100
SID349128,1500
SID349168,3500
SID349176,2700
SID349363,2900
SID349403,1300
SID34943,1700
SID349445,1700
SID349455,5250
SID349502,1700
SID349522,2300
SID349646,1700
SID349720,2700
SID349771,3500
SID349809,1900
SID349892,2700
SID349893,1300
SID349942,2900
SID35001,2900
SID350056,2300
SID350064,2300
SID350098,2100
SID350156,2500
SID350190,1500
SID350252,3300
SID350347,2300
SID350371,3100
SID350392,1300
SID350437,2300
SID350479,2300
SID350519,1900
SID350565,1900
SID350567,1900
SID3507,2500
SID350738,1500
SID350741,6750
SID350831,1900
SID350993,2700
SID35110,3700
SID351461,2100
SID351472,1900
SID351627,2500
SID351676,3500
SID351706,2100
SID351729,2300
SID35174,3500
SID351754,1900
SID351796,2300
SID351814,3100
SID351845,1700
SID351894,3500
SID351915,2900
SID351979,1700
SID351981,3900
SID352074,2300
SID352076,1900
SID35209,1900
SID352101,3300
SID35215,2900
SID352153,1900
SID352155,2300
SID352228,6750
SID352294,3900
SID352413,1500
SID352571,2900
SID352579,2700
SID352620,2100
SID352621,2500
SID352668,1700
SID352705,2100
SID352719,1900
SID352790,4300
SID352895,2300
SID353046,1900
SID353103,3300
SID353175,2700
SID353181,1700
SID35322,1900
SID35324,2500
SID353240,1700
SID353299,1900
SID353368,2900
SID353378,4500
SID353417,1900
SID353500,3500
SID353512,2100
SID35352,2500
SID35356,3500
SID35360,2500
SID353628,1900
SID353665,1700
SID353672,1700
SID353690,1300
SID353785,1700
SID3538,4500
SID353905,3300
SID353921,2100
SID353946,2700
SID353989,1900
SID354027,4500
SID354183,1500
SID354265,2900
SID354344,1500
SID354551,2100
SID354578,2500
SID354649,1300
SID354655,3900
SID354663,1900
SID354685,2500
SID354707,2100
SID354792,3100
SID354906,2500
SID354962,2900
SID355022,2300
SID355114,1900
SID355167,2100
SID355195,2100
SID35529,2100
SID355320,2500
SID355342,2100
SID355358,2300
SID355365,1900
SID355366,1300
SID355372,3100
SID35540,1700
SID355418,2700
SID355537,2100
SID355585,2700
SID355591,2300
SID355695,3100
SID355698,1900
SID355785,1700
SID355956,2900
SID356012,3300
SID356035,2100
SID356088,2300
SID356097,2900
SID35617,1900
SID356199,1100
SID356203,2500
SID356245,1300
SID356249,1700
SID356266,1700
SID356267,3100
SID356354,1900
SID356357,5250
SID356602,1500
SID356626,2900
SID356650,1900
SID356681,5250
SID356847,2500
SID356896,2700
SID356917,1700
SID356940,2300
SID356982,2100
SID357045,2900
SID357101,3100
SID357119,2100
SID357124,2500
SID357209,1500
SID357246,3500
SID357291,3900
SID35730,3900
SID357368,2100
SID357375,2700
SID35741,1700
SID35743,1900
SID357467,1300
SID357479,1900
SID357493,2700
SID357507,2300
SID35760,2100
SID357602,2700
SID357635,1700
SID35765,3900
SID357657,2100
SID357658,4500
SID357691,3300
SID357752,4300
SID357756,2500
SID357791,2300
SID357933,2500
SID357947,3300
SID357961,5250
SID358041,2900
SID35808,3900
SID35815,1700
SID358255,2300
SID358267,3100
SID358287,2500
SID358315,2300
SID358381,4700
SID35841,1700
SID358425,3700
SID358535,4500
SID358611,1900
SID358612,1900
SID358631,1900
SID358683,1500
SID35873,2500
SID358778,1700
SID358785,2300
SID358790,2900
SID358880,2700
SID358997,2900
SID359020,3100
SID359248,1500
SID359254,1900
SID359314,1900
SID359338,4500
SID359341,6750
SID359375,2500
SID359678,2900
SID359725,1900
SID359873,2100
SID359904,2500
SID359919,3300
SID359923,5750
SID359962,1700
SID360107,2100
SID360174,2300
SID360248,1300
SID360346,2900
SID360412,2300
SID360456,2100
SID360490,1900
SID360492,2300
SID360511,2900
SID360535,2700
SID360606,6250
SID360624,1900
SID360647,4100
SID360752,1500
SID360806,3900
SID360838,3300
SID360862,2500
SID360871,3500
SID360892,2500
SID360947,2900
SID360948,4300
SID360972,2100
SID361112,2300
SID361131,2300
SID361175,2700
SID36118,3300
SID361197,2300
SID361239,3100
SID36125,2100
SID361252,2700
SID361273,1700
SID36129,2500
SID361335,1700
SID361376,4900
SID361628,3900
SID36165,2500
SID361691,1900
SID361697,2500
SID361737,2100
SID361754,1900
SID361829,3500
SID361859,2900
SID361903,2900
SID361962,2500
SID362048,1900
SID362072,2300
SID362109,1700
SID362161,1700
SID362177,1900
SID362282,3500
SID362422,1100
SID362451,2300
SID362472,2900
SID36250,3500
SID362527,2300
SID362559,1500
SID36265,1900
SID362710,2700
SID362742,1500
SID362836,2500
SID362847,2700
SID362936,2300
SID362995,2100
SID363074,3500
SID363117,3500
SID363132,2500
SID363159,1700
SID363353,1100
SID363357,1900
SID363486,2100
SID363558,3700
SID363683,3100
SID36383,2700
SID363869,1700
SID363875,1900
SID363945,2500
SID363981,4100
SID364001,4500
SID36410,3100
SID364148,2100
SID364298,1300
SID364466,1700
SID364498,2700
SID364568,6250
SID364578,2500
SID364640,3500
SID364674,1900
SID364770,2300
SID364789,2500
SID364816,5750
SID364824,2100
SID364976,5250
SID365014,2300
SID365141,1500
SID365407,2500
SID365531,3300
SID36556,2900
SID365637,1900
SID365648,1700
SID365653,2700
SID365679,1700
SID365680,2500
SID365720,1700
SID36576,2100
SID365801,2100
SID365810,1900
SID365918,2300
SID366046,2700
SID366158,1300
SID366208,2300
SID366219,2700
SID36624,2900
SID366265,2700
SID366280,1500
SID366356,2900
SID366384,2500
SID366408,3700
SID366426,3100
SID366480,2500
SID366525,3700
SID366557,3100
SID366615,2500
SID36669,3700
SID366727,1900
SID36685,2100
SID366866,2700
SID366875,2300
SID366878,2700
SID36688,2700
SID366886,5250
SID366910,2300
SID366946,1500
SID366984,5250
SID36700,2900
SID367025,2500
SID367073,2100
SID367169,3100
SID367207,2900
SID367255,2300
SID367342,1900
SID367345,1900
SID367456,2300
SID367460,1900
SID367479,2300
SID367634,1300
SID367667,1900
SID367810,1700
SID367872,1500
SID367937,2700
SID367956,2100
SID368038,1500
SID368119,3500
SID368195,3500
SID368233,3100
SID368244,3100
SID368270,4300
SID368321,2300
SID368485,2300
SID368536,4300
SID368589,2500
SID36859,1700
SID368620,3100
SID368721,2100
SID368756,2100
SID368766,3100
SID368770,2500
SID368809,2900
SID368953,1900
SID368957,1500
SID368992,2100
SID368999,3700
SID369011,1900
SID369112,2500
SID369213,3100
SID36924,1700
SID36925,3500
SID369321,2500
SID369324,2500
SID369328,2100
SID36936,2100
SID369392,2100
SID369451,1900
SID369546,2300
SID369563,3100
SID369747,1500
SID369749,1700
SID369753,1500
SID369836,1900
SID369838,2100
SID369851,6250
SID369858,2500
SID369870,1900
SID369897,1500
SID369901,2500
SID369918,4900
SID370016,1900
SID370096,2900
SID370145,1700
SID370171,2500
SID370193,1900
SID370210,2700
SID370218,1700
SID370220,2500
SID370257,2100
SID370294,2100
SID370304,3300
SID370319,3900
SID370350,3700
SID370376,2700
SID370441,2700
SID370477,1900
SID370506,5250
SID370527,4300
SID37059,5250
SID37061,2100
SID37065,1700
SID370713,2100
SID370731,3900
SID370790,4500
SID370792,1700
SID370833,2700
SID370840,1500
SID37086,2500
SID370908,1300
SID370916,2500
SID37094,1500
SID37095,2500
SID37097,2500
SID37098,1900
SID371119,4100
SID371136,5750
SID371221,3100
SID371263,2900
SID371309,1500
SID371371,2300
SID371425,3300
SID371556,4500
SID37158,3300
SID371587,1900
SID371617,2100
SID371731,2100
SID371939,1900
SID37197,1500
SID372012,2700
SID37203,2700
SID37207,1700
SID372072,3500
SID372101,2100
SID372210,2500
SID372212,2100
SID372245,2100
SID372286,4500
SID372292,2900
SID37233,3100
SID372351,2100
SID372367,2100
SID37238,2700
SID37240,2500
SID37248,1300
SID372605,3900
SID372619,3300
SID372661,2300
SID372694,1500
SID372741,2900
SID372778,1500
SID372800,1500
SID372842,2700
SID372923,1100
SID372930,2700
SID372954,2300
SID37296,2300
SID37300,2500
SID373079,2100
SID373089,1500
SID373118,3100
SID373213,1900
SID373215,1900
SID373257,2100
SID373417,1900
SID373443,2300
SID373470,2100
SID373487,7500
SID373498,2500
SID373530,2900
SID373598,1500
SID373612,1700
SID373719,1900
SID37378,1700
SID373819,1900
SID373831,1500
SID373856,1900
SID373900,3300
SID373905,2500
SID373913,1900
SID373938,2900
SID374012,5250
SID37402,3500
SID374067,1900
SID374071,4100
SID374168,1100
SID374245,2100
SID374258,3300
SID37427,2100
SID374270,2300
SID374272,1700
SID374304,2300
SID374352,2500
SID374389,2300
SID374483,2500
SID374522,1700
SID374564,2300
SID374565,2300
SID374646,2300
SID374647,1900
SID374675,2900
SID37468,3100
SID374697,1700
SID374730,1500
SID374778,1300
SID374802,1500
SID374819,3100
SID374833,1700
SID374834,2900
SID374884,3100
SID374919,2300
SID374928,4300
SID374930,3500
SID374939,2500
SID375016,1500
SID375033,2500
SID375066,1900
SID375074,1900
SID375139,2300
SID375152,2900
SID375183,1700
SID375226,1500
SID375290,4100
SID375316,2900
SID375352,1500
SID375412,2100
SID375468,1700
SID375509,2500
SID375596,1300
SID375708,1500
SID375716,1500
SID375737,2900
SID375775,4500
SID375777,1900
SID376004,1900
SID376132,2500
SID376139,2300
SID376154,4300
SID376193,1900
SID376209,3300
SID376293,3500
SID376295,2300
SID376363,2300
SID376386,2100
SID376478,2900
SID376652,3500
SID376720,2100
SID376765,2500
SID376801,4500
SID376816,1900
SID376852,2900
SID376981,2300
SID376997,1700
SID377029,2700
SID377088,2100
SID377105,1100
SID377111,2100
SID377197,2100
SID377215,2700
SID377314,2900
SID377349,3900
SID377362,4500
SID377379,3100
SID377384,5750
SID377526,2700
SID377548,3300
SID377580,2900
SID377589,2500
SID377666,3300
SID37773,1900
SID377739,2300
SID377761,2300
SID377920,2300
SID377944,2300
SID377962,1900
SID377966,2500
SID377974,2500
SID378009,2900
SID378093,4500
SID378094,3700
SID378097,2300
SID378115,2100
SID378122,3900
SID378144,1900
SID378162,3300
SID378224,3500
SID378370,4100
SID378490,4300
SID378497,2500
SID378530,1700
SID378652,4100
SID378662,2300
SID378704,1100
SID378899,2500
SID378976,1700
SID378982,3300
SID3790,1300
SID379014,3700
SID379016,4500
SID379030,1500
SID37905,3100
SID379081,2500
SID379131,1700
SID379164,1700
SID379221,2900
SID379280,1900
SID379293,1900
SID379398,2100
SID379439,2100
SID379513,2300
SID379571,4300
SID379592,2300
SID379623,3900
SID379642,2100
SID379697,2100
SID379768,4700
SID379804,1700
SID379854,3300
SID379888,2100
SID379943,1900
SID379957,3500
SID380053,2700
SID380062,1700
SID380095,6750
SID380170,3500
SID380485,5250
SID380566,3100
SID380571,1700
SID380579,2300
SID380617,3300
SID380630,2100
SID380745,2700
SID380796,4700
SID380801,4500
SID380831,2100
SID380862,2900
SID380913,2300
SID380929,1900
SID380969,1300
SID380974,2500
SID380992,1900
SID380993,2100
SID38102,2100
SID381132,2100
SID381146,3100
SID38120,1900
SID38126,1500
SID381353,1700
SID381392,3100
SID381415,6250
SID381482,3300
SID381508,1300
SID381543,1300
SID381552,7500
SID381569,1900
SID38162,3900
SID381654,1900
SID381694,2300
SID381893,3300
SID381909,2500
SID382108,2500
SID382144,2900
SID382188,1700
SID382216,2900
SID382233,3300
SID382311,2500
SID382494,2300
SID382591,1500
SID382645,2900
SID382728,1300
SID382751,3300
SID382802,1500
SID382811,1700
SID382891,3900
SID383066,2300
SID383232,1500
SID38324,1500
SID383272,3300
SID383288,3100
SID383342,2100
SID383447,1900
SID383558,2100
SID383626,1300
SID383633,2300
SID383724,2500
SID383728,1900
SID383827,3900
SID383865,2100
SID384060,4100
SID384079,1900
SID384094,2500
SID384112,2100
SID38412,3100
SID384209,3100
SID384246,3500
SID38425,2900
SID384262,2300
SID38429,2300
SID384290,2300
SID384388,2100
SID384510,3700
SID384519,5750
SID384528,1700
SID384540,3500
SID384546,1100
SID384679,2500
SID384700,1900
SID384740,2300
SID384798,3900
SID384942,5250
SID385032,4300
SID385060,2500
SID385101,2700
SID385105,2300
SID385223,2900
SID385297,2500
SID385349,2300
SID385372,1900
SID385438,2500
SID385495,1700
SID38557,3900
SID385714,3700
SID385765,2100
SID385894,1700
SID385910,2700
SID386049,2300
SID386262,2500
SID38632,1700
SID386502,3500
SID386560,2700
SID386570,4700
SID386592,1700
SID386594,1500
SID386736,2900
SID386783,2900
SID38682,2900
SID386873,2300
SID386984,1500
SID38708,2500
SID387098,3700
SID387173,2900
SID387201,3100
SID387454,2100
SID387616,2700
SID387632,2100
SID387713,3300
SID387724,2900
SID387767,1500
SID387770,1500
SID387802,2100
SID387889,2300
SID387895,3700
SID387904,1500
SID38791,3300
SID38793,5250
SID387933,2100
SID387946,2300
SID387977,1900
SID388321,3100
SID388323,3100
SID388326,3100
SID388361,1500
SID388399,2500
SID388400,2500
SID388495,1900
SID388502,3500
SID388668,3700
SID388669,2500
SID388671,1700
SID388713,4100
SID388718,3100
SID388732,1700
SID388740,1900
SID388767,2100
SID388805,1700
SID388832,2100
SID38884,2100
SID388955,1900
SID389015,2300
SID38902,3100
SID389049,1900
SID389060,4100
SID389069,3700
SID389075,2900
SID389086,4900
SID389117,3900
SID389122,3700
SID389166,2900
SID389198,1500
SID389249,2100
SID389362,2700
SID389384,2700
SID389449,2700
SID389612,2500
SID389727,3300
SID389734,1700
SID389876,4900
SID3900,2100
SID390019,1900
SID390094,2900
SID390099,4900
SID390103,2300
SID390186,1700
SID390242,2500
SID390256,3900
SID390346,1500
SID390390,2900
SID390418,2900
SID390437,3100
SID390442,3100
SID390699,3700
SID390760,3300
SID390845,4700
SID390952,2500
SID391022,1900
SID391194,1700
SID391284,3100
SID391349,2700
SID391380,1500
SID391398,2500
SID391416,2100
SID391478,1700
SID391526,1700
SID391527,5250
SID391544,4100
SID39157,3100
SID391611,1700
SID391658,1300
SID391722,1900
SID391785,2900
SID391791,2900
SID391829,3300
SID391852,2500
SID391921,2900
SID391935,1500
SID392017,3300
SID392019,3300
SID39206,2500
SID392073,1700
SID392077,2100
SID39218,2300
SID39220,3700
SID392233,3500
SID392235,3700
SID392275,2900
SID392364,4500
SID392403,3300
SID392427,3900
SID392456,1900
SID392457,1500
SID392508,1300
SID392538,3300
SID392572,1700
SID392573,1700
SID392630,4100
SID39266,3500
SID392675,2100
SID392707,1700
SID392745,2700
SID392769,3100
SID392770,2100
SID392790,2100
SID392821,2300
SID392873,2100
SID393036,1900
SID39306,2500
SID393307,2300
SID393359,1900
SID3934,1700
SID393517,1700
SID39358,3100
SID393673,2300
SID393899,2100
SID393914,2500
SID393955,1500
SID393958,1700
SID393985,1900
SID39402,2100
SID39414,4700
SID394174,2500
SID394206,4900
SID394265,2500
SID394329,2100
SID394424,1900
SID394426,2900
SID394443,2900
SID394548,3100
SID394558,4900
SID394746,1700
SID394791,3700
SID394799,2300
SID394808,2100
SID394832,4900
SID394888,2900
SID394899,1100
SID394937,1700
SID39501,1900
SID395032,1500
SID395265,6750
SID395284,2700
SID395299,3300
SID395324,1700
SID395337,2300
SID395382,1900
SID395429,1900
SID395480,3900
SID395518,3700
SID395694,3300
SID395696,3100
SID39589,3900
SID396174,1300
SID39624,3300
SID396314,1500
SID396398,3300
SID396435,2300
SID396470,1700
SID396647,2300
SID396657,1700
SID396746,2100
SID396797,1300
SID396846,3500
